Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Logging to runs/wjn67uvk\runs/wjn67uvk_0
[2K---------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m2,016/5,000,000 [0m [ [33m0:00:01[0m < [36m1:19:07[0m , [31m1,053 it/s[0m ]
| rollout/           |          |
|    entropy_loss         | -4.28        |
|    explained_variance   | 0.585        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.25         |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00414     |
|    std                  | 1.01         |
|    value_loss           | 0.653        |
------------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m8,091/5,000,000 [0m [ [33m0:00:18[0m < [36m3:05:48[0m , [31m448 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -180        |
| time/                   |             |
|    fps                  | 452         |
|    iterations           | 4           |
|    time_elapsed         | 18          |
|    total_timesteps      | 8192        |
| train/                  |             |
|    approx_kl            | 0.004772939 |
|    clip_fraction        | 0.0252      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.28       |
|    explained_variance   | 0.691       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.096       |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.00134    |
|    std                  | 1           |
|    value_loss           | 0.305       |
-----------------------------------------
[2K------------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m10,204/5,000,000 [0m [ [33m0:00:24[0m < [36m3:16:16[0m , [31m424 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -169         |
| time/                   |              |
|    fps                  | 426          |
|    iterations           | 5            |
|    time_elapsed         | 24           |
|    total_timesteps      | 10240        |
| train/                  |              |
|    approx_kl            | 0.0028638546 |
|    clip_fraction        | 0.0174       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.27        |
|    explained_variance   | 0.699        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0854       |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00199     |
|    std                  | 1.01         |
|    value_loss           | 0.619        |
------------------------------------------
[2K------------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m12,216/5,000,000 [0m [ [33m0:00:30[0m < [36m3:25:32[0m , [31m404 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -166         |
| time/                   |              |
|    fps                  | 407          |
|    iterations           | 6            |
|    time_elapsed         | 30           |
|    total_timesteps      | 12288        |
| train/                  |              |
|    approx_kl            | 0.0065700198 |
|    clip_fraction        | 0.0454       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.28        |
|    explained_variance   | 0.734        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0814       |
|    n_updates            | 50           |
|    policy_gradient_loss | -0.00411     |
|    std                  | 1.01         |
|    value_loss           | 0.301        |
------------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m14,232/5,000,000 [0m [ [33m0:00:35[0m < [36m3:44:53[0m , [31m370 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -180        |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 7           |
|    time_elapsed         | 35          |
|    total_timesteps      | 14336       |
| train/                  |             |
|    approx_kl            | 0.008447921 |
|    clip_fraction        | 0.0585      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.29       |
|    explained_variance   | 0.45        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.247       |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00443    |
|    std                  | 1.01        |
|    value_loss           | 0.607       |
-----------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m16,380/5,000,000 [0m [ [33m0:00:41[0m < [36m3:39:57[0m , [31m378 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -176        |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 8           |
|    time_elapsed         | 41          |
|    total_timesteps      | 16384       |
| train/                  |             |
|    approx_kl            | 0.003805643 |
|    clip_fraction        | 0.0216      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.29       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.441       |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00118    |
|    std                  | 1.01        |
|    value_loss           | 1.17        |
-----------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m18,368/5,000,000 [0m [ [33m0:00:46[0m < [36m3:36:03[0m , [31m384 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -171        |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 9           |
|    time_elapsed         | 46          |
|    total_timesteps      | 18432       |
| train/                  |             |
|    approx_kl            | 0.008226102 |
|    clip_fraction        | 0.0695      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.26       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.065       |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.00707    |
|    std                  | 0.995       |
|    value_loss           | 0.203       |
-----------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m20,355/5,000,000 [0m [ [33m0:00:52[0m < [36m3:45:09[0m , [31m369 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -165        |
| time/                   |             |
|    fps                  | 388         |
|    iterations           | 10          |
|    time_elapsed         | 52          |
|    total_timesteps      | 20480       |
| train/                  |             |
|    approx_kl            | 0.007881701 |
|    clip_fraction        | 0.0927      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.22       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.089       |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00769    |
|    std                  | 0.988       |
|    value_loss           | 0.185       |
-----------------------------------------
[2K------------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m22,407/5,000,000 [0m [ [33m0:00:58[0m < [36m3:45:43[0m , [31m368 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -176         |
| time/                   |              |
|    fps                  | 383          |
|    iterations           | 11           |
|    time_elapsed         | 58           |
|    total_timesteps      | 22528        |
| train/                  |              |
|    approx_kl            | 0.0061885207 |
|    clip_fraction        | 0.0634       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.21        |
|    explained_variance   | 0.961        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0473       |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.0058      |
|    std                  | 0.984        |
|    value_loss           | 0.315        |
------------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m24,551/5,000,000 [0m [ [33m0:01:05[0m < [36m3:53:58[0m , [31m354 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -183        |
| time/                   |             |
|    fps                  | 375         |
|    iterations           | 12          |
|    time_elapsed         | 65          |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.009540355 |
|    clip_fraction        | 0.0431      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.22       |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00282    |
|    std                  | 0.99        |
|    value_loss           | 0.306       |
-----------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m26,547/5,000,000 [0m [ [33m0:01:11[0m < [36m3:49:45[0m , [31m361 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -183        |
| time/                   |             |
|    fps                  | 370         |
|    iterations           | 13          |
|    time_elapsed         | 71          |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.004467176 |
|    clip_fraction        | 0.0423      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.22       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0826      |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00372    |
|    std                  | 0.987       |
|    value_loss           | 0.302       |
-----------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m28,627/5,000,000 [0m [ [33m0:01:17[0m < [36m3:51:26[0m , [31m358 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -179        |
| time/                   |             |
|    fps                  | 367         |
|    iterations           | 14          |
|    time_elapsed         | 77          |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.008443968 |
|    clip_fraction        | 0.0642      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.21       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0553      |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00636    |
|    std                  | 0.985       |
|    value_loss           | 0.295       |
-----------------------------------------
[2K----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m30,681/5,000,000 [0m [ [33m0:01:24[0m < [36m3:54:16[0m , [31m354 it/s[0m ]
| rollout/                |            |
|    ep_len_mean          | 1e+03      |
|    ep_rew_mean          | -176       |
| time/                   |            |
|    fps                  | 363        |
|    iterations           | 15         |
|    time_elapsed         | 84         |
|    total_timesteps      | 30720      |
| train/                  |            |
|    approx_kl            | 0.00559104 |
|    clip_fraction        | 0.0363     |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.22      |
|    explained_variance   | 0.955      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.055      |
|    n_updates            | 140        |
|    policy_gradient_loss | -0.00511   |
|    std                  | 0.996      |
|    value_loss           | 0.204      |
----------------------------------------
[2K------------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m32,719/5,000,000 [0m [ [33m0:01:30[0m < [36m3:55:08[0m , [31m352 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -171         |
| time/                   |              |
|    fps                  | 360          |
|    iterations           | 16           |
|    time_elapsed         | 90           |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0053981952 |
|    clip_fraction        | 0.0511       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.25        |
|    explained_variance   | -0.101       |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0645       |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00646     |
|    std                  | 1            |
|    value_loss           | 0.351        |
------------------------------------------
[2K-----------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m34,753/5,000,000 [0m [ [33m0:01:37[0m < [36m3:54:40[0m , [31m353 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -169        |
| time/                   |             |
|    fps                  | 357         |
|    iterations           | 17          |
|    time_elapsed         | 97          |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.007840486 |
|    clip_fraction        | 0.0651      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.27       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0562      |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00703    |
|    std                  | 1.01        |
|    value_loss           | 0.104       |
-----------------------------------------
[2K------------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m36,727/5,000,000 [0m [ [33m0:01:43[0m < [36m3:54:59[0m , [31m352 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -167         |
| time/                   |              |
|    fps                  | 355          |
|    iterations           | 18           |
|    time_elapsed         | 103          |
|    total_timesteps      | 36864        |
| train/                  |              |
|    approx_kl            | 0.0077607837 |
|    clip_fraction        | 0.075        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.27        |
|    explained_variance   | 0.943        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.041        |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00518     |
|    std                  | 1            |
|    value_loss           | 0.153        |
------------------------------------------
[2K------------------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m38,830/5,000,000 [0m [ [33m0:01:49[0m < [36m3:52:31[0m , [31m356 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -169         |
| time/                   |              |
|    fps                  | 354          |
|    iterations           | 19           |
|    time_elapsed         | 109          |
|    total_timesteps      | 38912        |
| train/                  |              |
|    approx_kl            | 0.0060404367 |
|    clip_fraction        | 0.0424       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.27        |
|    explained_variance   | 0.413        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0422       |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00422     |
|    std                  | 1.01         |
|    value_loss           | 0.613        |
------------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m40,852/5,000,000 [0m [ [33m0:01:55[0m < [36m3:50:31[0m , [31m359 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -168        |
| time/                   |             |
|    fps                  | 353         |
|    iterations           | 20          |
|    time_elapsed         | 115         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.007975585 |
|    clip_fraction        | 0.0579      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.3        |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0521      |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00479    |
|    std                  | 1.02        |
|    value_loss           | 0.223       |
-----------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m42,939/5,000,000 [0m [ [33m0:02:01[0m < [36m3:47:46[0m , [31m363 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -166        |
| time/                   |             |
|    fps                  | 352         |
|    iterations           | 21          |
|    time_elapsed         | 122         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.011543808 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.33       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0151      |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00985    |
|    std                  | 1.03        |
|    value_loss           | 0.13        |
-----------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m45,021/5,000,000 [0m [ [33m0:02:07[0m < [36m3:41:11[0m , [31m373 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -162        |
| time/                   |             |
|    fps                  | 352         |
|    iterations           | 22          |
|    time_elapsed         | 127         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.012324436 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.32       |
|    explained_variance   | 0.898       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0547      |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0106     |
|    std                  | 1.02        |
|    value_loss           | 0.117       |
-----------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m47,028/5,000,000 [0m [ [33m0:02:15[0m < [36m3:55:21[0m , [31m351 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -158        |
| time/                   |             |
|    fps                  | 347         |
|    iterations           | 23          |
|    time_elapsed         | 135         |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.008887192 |
|    clip_fraction        | 0.0963      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.33       |
|    explained_variance   | 0.668       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0348      |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.0055     |
|    std                  | 1.03        |
|    value_loss           | 0.138       |
-----------------------------------------
[2K----------------------------------------38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m49,104/5,000,000 [0m [ [33m0:02:22[0m < [36m4:00:50[0m , [31m343 it/s[0m ]
| rollout/                |            |
|    ep_len_mean          | 1e+03      |
|    ep_rew_mean          | -157       |
| time/                   |            |
|    fps                  | 344        |
|    iterations           | 24         |
|    time_elapsed         | 142        |
|    total_timesteps      | 49152      |
| train/                  |            |
|    approx_kl            | 0.00689286 |
|    clip_fraction        | 0.083      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.35      |
|    explained_variance   | 0.701      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00783    |
|    n_updates            | 230        |
|    policy_gradient_loss | -0.00913   |
|    std                  | 1.04       |
|    value_loss           | 0.0914     |
----------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m51,193/5,000,000 [0m [ [33m0:02:29[0m < [36m4:07:32[0m , [31m333 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -155        |
| time/                   |             |
|    fps                  | 342         |
|    iterations           | 25          |
|    time_elapsed         | 149         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.011784582 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.35       |
|    explained_variance   | 0.541       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0692      |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 1.03        |
|    value_loss           | 0.189       |
-----------------------------------------
[2K------------------------------------------;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m53,218/5,000,000 [0m [ [33m0:02:36[0m < [36m4:28:21[0m , [31m307 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -153         |
| time/                   |              |
|    fps                  | 340          |
|    iterations           | 26           |
|    time_elapsed         | 156          |
|    total_timesteps      | 53248        |
| train/                  |              |
|    approx_kl            | 0.0063723987 |
|    clip_fraction        | 0.0538       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.32        |
|    explained_variance   | -0.118       |
|    learning_rate        | 0.0003       |
|    loss                 | 0.000923     |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00355     |
|    std                  | 1.02         |
|    value_loss           | 0.0887       |
------------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m55,224/5,000,000 [0m [ [33m0:02:42[0m < [36m4:05:11[0m , [31m336 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -151        |
| time/                   |             |
|    fps                  | 340         |
|    iterations           | 27          |
|    time_elapsed         | 162         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.009515567 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.3        |
|    explained_variance   | 0.92        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.024       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00721    |
|    std                  | 1.01        |
|    value_loss           | 0.0526      |
-----------------------------------------
[2K------------------------------------------;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m57,322/5,000,000 [0m [ [33m0:02:47[0m < [36m3:49:35[0m , [31m359 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -148         |
| time/                   |              |
|    fps                  | 341          |
|    iterations           | 28           |
|    time_elapsed         | 167          |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0076983348 |
|    clip_fraction        | 0.0715       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.28        |
|    explained_variance   | 0.878        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00645      |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00468     |
|    std                  | 1            |
|    value_loss           | 0.0629       |
------------------------------------------
[2K------------------------------------------;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m59,278/5,000,000 [0m [ [33m0:02:54[0m < [36m3:49:48[0m , [31m358 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -145         |
| time/                   |              |
|    fps                  | 340          |
|    iterations           | 29           |
|    time_elapsed         | 174          |
|    total_timesteps      | 59392        |
| train/                  |              |
|    approx_kl            | 0.0072811786 |
|    clip_fraction        | 0.0826       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.28        |
|    explained_variance   | -0.0364      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0474       |
|    n_updates            | 280          |
|    policy_gradient_loss | -0.00183     |
|    std                  | 1.01         |
|    value_loss           | 0.101        |
------------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m61,410/5,000,000 [0m [ [33m0:03:00[0m < [36m3:38:26[0m , [31m377 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -142        |
| time/                   |             |
|    fps                  | 340         |
|    iterations           | 30          |
|    time_elapsed         | 180         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.014147761 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.29       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0521      |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 1.01        |
|    value_loss           | 0.0741      |
-----------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m63,451/5,000,000 [0m [ [33m0:03:06[0m < [36m3:38:36[0m , [31m376 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -140        |
| time/                   |             |
|    fps                  | 340         |
|    iterations           | 31          |
|    time_elapsed         | 186         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.006490542 |
|    clip_fraction        | 0.0678      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.31       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0302      |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00248    |
|    std                  | 1.03        |
|    value_loss           | 0.103       |
-----------------------------------------
[2K-----------------------------------------8;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m65,444/5,000,000 [0m [ [33m0:03:12[0m < [36m3:45:11[0m , [31m365 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -138        |
| time/                   |             |
|    fps                  | 339         |
|    iterations           | 32          |
|    time_elapsed         | 192         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.005498588 |
|    clip_fraction        | 0.0524      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.32       |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00349     |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00103    |
|    std                  | 1.02        |
|    value_loss           | 0.0631      |
-----------------------------------------
